fileName	dwellTimeCentre	dwellTimeTail	dwellTimeHead
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	30.0	22.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	72.0	54.0	78.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	30.0	50.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	88.0	30.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	32.0	76.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	46.0	68.0	124.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	34.0	38.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	30.0	22.0	86.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	42.0	234.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	126.0	22.0	260.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	204.0	86.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	314.0	84.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	34.0	38.0	50.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	74.0	982.0	104.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	16.0	12.0	46.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	234.0	226.0	60.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	26.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	260.0	148.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	18.0	334.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	74.0	14.0	978.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	16.0	124.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	98.0	16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	16.0	42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	80.0	28.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	22.0	58.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	36.0	26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	104.0	32.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	18.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	80.0	24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	18.0	22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	54.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	54.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	28.0	26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	36.0	22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	18.0	28.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	36.0	54.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	20.0	28.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	48.0	24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	32.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	198.0	40.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	20.0	66.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	332.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	50.0	20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	980.0	28.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	28.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	134.0	26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	230.0	24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	36.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	116.0	30.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	14.0	64.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		70.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		50.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		40.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		86.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		56.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		30.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		34.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		204.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		30.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		44.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		32.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		232.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	14.0	6.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	16.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	12.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	10.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	6.0	20.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	14.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	18.0	4.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	20.0	18.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	22.0	6.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	22.0	20.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	18.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	20.0	16.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	16.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	8.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	6.0	16.0	88.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	24.0	10.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	14.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	18.0	6.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	10.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	8.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	10.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	20.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	46.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	24.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	12.0	6.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	10.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	12.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	18.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	10.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	56.0	18.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	22.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	16.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	18.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	28.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	22.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	12.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	22.0	12.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	20.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	24.0	8.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	8.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	16.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	34.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	30.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	22.0	10.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	44.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	6.0	6.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	20.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	24.0	12.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	22.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	20.0	16.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	16.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	36.0	12.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	6.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	12.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	14.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	18.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	16.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	30.0	8.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	28.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	56.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	12.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	16.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	8.0	14.0 
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	6.0	20.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	12.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	20.0	12.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	16.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	26.0	14.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	12.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	20.0	16.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	58.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	28.0	24.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	50.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	20.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	4.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	6.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	24.0	20.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	22.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	12.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	20.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	20.0	8.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	6.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	10.0	6.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	12.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	14.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	10.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	8.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	22.0	22.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	68.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	16.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	14.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	22.0	4.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	20.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	68.0	22.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	10.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	12.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	10.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	18.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	24.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	54.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	8.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	8.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	14.0	12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	16.0	10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	8.0	8.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	10.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	50.0	10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	28.0	8.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	12.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	46.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data	6.0	22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		28.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		24.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		6.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		48.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT4_data_dwell_data		8.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	22.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	22.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	14.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	20.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	14.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	26.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	8.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	22.0	94.0	96.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	20.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	14.0	60.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	20.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	38.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	32.0	16.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	48.0	46.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	34.0	12.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	26.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	14.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	56.0	16.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	20.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	12.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	10.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	12.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	10.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	12.0	16.0
